Index,Frequency,Percentage,Word,Desc,Code,Translit,Len
1951,56.31,71.26, мотор , сущ неод ед муж им ,28473,motor,5
1954,56.25,71.28, земной , прл ед муж им ,49538,zemnoj,6
1955,56.25,71.28, крест , сущ неод ед муж им ,27201,krest,5
1961,56.01,71.32, пальто , сущ неод ед ср ,122570,pal'to,6
1962,56.01,71.32, кабина , сущ неод ед жен им ,7019,kabina,6
1964,55.95,71.33, восторг , сущ неод ед муж им ,23991,vostorg,7
1965,55.89,71.34, забота , сущ неод ед жен им ,5963,zabota,6
1967,55.7,71.35, запись , сущ неод ед жен им ,6221,zapis',6
1968,55.7,71.36, плыть , гл несов непер инф ,62761,plyt',5
1969,55.7,71.36, талант , сущ одуш ед муж им ,33675,talant,6
1971,55.58,71.37, поворот , сущ неод ед муж им ,30297,povorot,7
1973,55.58,71.38, ведро , сущ неод ед ср им ,37235,vedro,5
1976,55.46,71.4, канал , сущ неод ед муж им ,26169,kanal,5
1977,55.46,71.41, столб , сущ неод ед муж им ,33345,stolb,5
1981,55.33,71.43, ракета , сущ неод ед жен им ,16635,raketa,6
1985,55.27,71.45, смена , сущ неод ед жен им ,18435,smena,5
1986,55.27,71.46, шутить , гл несов непер инф ,99670,shutit',7
1987,55.21,71.46, юг , сущ неод ед муж им ,35955,jug,3
1988,55.21,71.47, затылок , сущ неод ед муж им ,36235,zatylok,7
1992,55.15,71.49, эпоха , сущ неод ед жен им ,22665,epoha,5
1993,55.09,71.49, ветка , сущ неод ед жен им ,2933,vetka,5
1995,55.09,71.5, товар , сущ неод ед муж им ,33969,tovar,5
1998,55.03,71.52, кормить , гл несов перех инф ,60880,kormit',7
1999,54.97,71.53, боже , межд ,207795,bozhe,5
2001,54.91,71.54, храм , сущ неод ед муж им ,35109,hram,4
2002,54.91,71.54, широко , нар опред кач ,206442,shiroko,7
2007,54.84,71.57, шестой , числ поряд ед муж им ,4015463,shestoj,7
2008,54.84,71.58, сдать , гл сов пер/не инф ,94533,sdat',5
2009,54.84,71.58, третий , прл ед муж им ,119069,tretij,6
2010,54.78,71.59, скала , сущ неод ед жен им ,18081,skala,5
2012,54.72,71.6, грозный , прл ед муж им ,48473,groznyj,7
2014,54.72,71.61, расчет , сущ неод ед муж им ,31791,raschet,7
2016,54.66,71.62, обида , сущ неод ед жен им ,12251,obida,5
2020,54.54,71.64, запас , сущ неод ед муж им ,25539,zapas,5
2022,54.54,71.65, огород , сущ неод ед муж им ,29163,ogorod,6
2023,54.48,71.66, печка , сущ неод ед жен им ,13875,pechka,6
2024,54.48,71.66, шар , сущ неод ед муж им ,35463,shar,4
2028,54.36,71.69, заранее , нар опред степ ,200416,zaranee,7
2029,54.23,71.69, польза , сущ неод ед жен им ,14793,pol'za,6
2030,54.23,71.7, ботинок , сущ неод ед муж им ,36057,botinok,7
2032,54.23,71.71, орден , сущ неод ед муж им ,29313,orden,5
2035,54.17,71.72, корпус , сущ неод ед муж им ,27069,korpus,6
2036,54.17,71.73, пот , сущ неод ед муж им ,30747,pot,3
2037,54.17,71.73, печать , сущ неод ед жен им ,13857,pechat',7
2039,54.05,71.74, склад , сущ неод ед муж им ,32709,sklad,5
2041,53.99,71.76, слева , нар обст напр ,205398,sleva,5
2042,53.93,71.76, коробка , сущ неод ед жен им ,8159,korobka,7
2044,53.93,71.77, рана , сущ неод ед жен им ,16671,rana,4
2045,53.93,71.78, женить , гл 2вид перех инф ,72633,zhenit',7
2046,53.87,71.78, лесной , прл ед муж им ,50743,lesnoj,6
2047,53.87,71.79, холм , сущ неод ед муж им ,35067,holm,4
2048,53.87,71.79, седьмой , числ поряд ед муж им ,4015470,sed'moj,7
2049,53.87,71.8, секрет , сущ неод ед муж им ,32481,sekret,6
2051,53.8,71.81, таков , мест прил ед муж им ,4013921,takov,5
2052,53.8,71.81, ремень , сущ неод ед муж им ,138870,remen',6
2053,53.74,71.82, привет , сущ неод ед муж им ,137674,privet,6
2054,53.74,71.83, цифра , сущ неод ед жен им ,21747,tsifra,6
2056,53.62,71.84, полет , сущ неод ед муж им ,30489,polet,5
2060,53.5,71.86, корова , сущ одуш ед жен им ,8171,korova,6
2061,53.5,71.86, пожар , сущ неод ед муж им ,30441,pozhar,6
2062,53.44,71.87, налить , гл сов перех инф ,61390,nalit',6
2064,53.38,71.88, симптом , сущ неод ед муж им ,139920,simptom,7
2068,53.25,71.9, радио , сущ неод ед ср ,122616,radio,5
2070,53.25,71.91, южный , прл ед муж им ,58069,juzhnyj,7
2077,53.07,71.95, ровный , прл ед муж им ,55084,rovnyj,6
2078,53.01,71.95, халат , сущ неод ед муж им ,34941,halat,5
2079,53.01,71.96, указать , гл сов пер/не инф ,66685,ukazat',7
2081,52.89,71.97, повести , гл сов пер/не инф ,177998,povesti,7
2082,52.89,71.97, тьма , сущ неод ед жен им ,20637,t'ma,4
2083,52.89,71.98, зимний , прл ед муж им ,49548,zimnij,6
2085,52.82,71.99, гроб , сущ неод ед муж им ,24591,grob,4
2087,52.82,72.0, холодно , нар опред кач ,206235,holodno,7
2088,52.76,72.01, жест , сущ неод ед муж им ,25323,zhest,5
2089,52.76,72.01, позади , предл род ,4128152,pozadi,6
2090,52.76,72.02, яма , сущ неод ед жен им ,22791,jama,4
2093,52.58,72.03, шоссе , сущ неод ед ср ,122738,shosse,6
2096,52.46,72.05, некогда , нар опред степ ,202240,nekogda,7
2097,52.46,72.05, подвал , сущ неод ед муж им ,30333,podval,6
2098,52.46,72.06, цепь , сущ неод ед жен им ,21693,tsep',5
2099,52.4,72.06, лампа , сущ неод ед жен им ,8813,lampa,5
2101,52.34,72.07, неплохо , нар опред кач ,202359,neploho,7
2102,52.34,72.08, доля , сущ неод ед жен им ,5207,dolja,5
2109,52.03,72.12, гриб , сущ неод ед муж им ,24573,grib,4
2110,52.03,72.12, отвести , гл сов перех инф ,62145,otvesti,7
2111,51.97,72.13, бродить , гл несов непер инф ,67726,brodit',7
2112,51.91,72.13, погода , сущ неод ед жен им ,14325,pogoda,6
2116,51.66,72.15, жар , сущ неод ед муж им ,25269,zhar,4
2118,51.54,72.16, мирный , прл ед муж им ,51284,mirnyj,6
2120,51.48,72.17, потеря , сущ неод ед жен им ,15099,poterja,7
2122,51.29,72.18, дверца , сущ неод ед жен им ,147357,dvertsa,7
2125,51.17,72.2, метод , сущ неод ед муж им ,28185,metod,5
2126,51.17,72.2, веревка , сущ неод ед жен им ,2825,verevka,7
2128,51.17,72.21, ложка , сущ неод ед жен им ,9251,lozhka,6
2129,51.17,72.22, норма , сущ неод ед жен им ,12125,norma,5
2131,51.11,72.23, убрать , гл сов перех инф ,66489,ubrat',6
2134,50.99,72.25, вечно , нар обст врем ,199172,vechno,6
2135,50.93,72.25, нежный , прл ед муж им ,51999,nezhnyj,7
2138,50.93,72.27, смешно , нар опред кач ,205436,smeshno,7
2139,50.87,72.27, путем , предл род ,4128171,putem,5
2140,50.87,72.28, баня , сущ неод ед жен им ,1537,banja,5
2141,50.81,72.28, ужин , сущ неод ед муж им ,34377,uzhin,5
2143,50.74,72.29, март , сущ неод ед муж им ,27963,mart,4
2145,50.68,72.3, сыграть , гл сов пер/не инф ,66279,sygrat',7
2146,50.68,72.31, больной , прл ед муж им ,47377,bol'noj,7
2147,50.68,72.31, сигнал , сущ неод ед муж им ,32565,signal,6
2149,50.62,72.32, услать , гл сов перех инф ,98432,uslat',6
2150,50.56,72.33, заметно , нар опред кач ,200378,zametno,7
2152,50.56,72.34, махать , гл несов непер инф ,77816,mahat',6
2153,50.5,72.34, сеть , сущ неод ед жен им ,17961,set',4
2154,50.38,72.35, нерв , сущ неод ед муж им ,28905,nerv,4
2157,50.25,72.36, сладкий , прл ед муж им ,55694,sladkij,7
2162,50.01,72.39, переход , сущ неод ед муж им ,30027,perehod,7
2164,49.95,72.4, пулемет , сущ неод ед муж им ,31425,pulemet,7
2174,49.76,72.45, сырой , прл ед муж им ,56374,syroj,5
2175,49.76,72.45, башня , сущ неод ед жен им ,1621,bashnja,7
2178,49.64,72.47, мелочь , сущ неод ед жен им ,9929,meloch',7
2179,49.64,72.47, вынести , гл сов перех инф ,171316,vynesti,7
2182,49.58,72.49, ружье , сущ неод ед ср им ,43991,ruzh'e,6
2191,49.52,72.53, задание , сущ неод ед ср им ,38903,zadanie,7
2193,49.46,72.54, перо , сущ неод ед ср им ,41993,pero,4
2195,49.4,72.55, судья , сущ одуш ед общ им ,141026,sud'ja,6
2196,49.4,72.56, сфера , сущ неод ед жен им ,19563,sfera,5
2197,49.34,72.56, листок , сущ неод ед муж им ,36445,listok,6
2201,49.27,72.58, отдых , сущ неод ед муж им ,29421,otdyh,5
2203,49.27,72.59, равный , прл ед муж им ,54799,ravnyj,6
2204,49.21,72.6, золото , сущ неод ед ср им ,39323,zoloto,6
2207,49.15,72.61, угроза , сущ неод ед жен им ,20727,ugroza,6
2208,49.09,72.61, гнать , гл несов пер/не инф ,59410,gnat',5
2214,49.09,72.64, яблоко , сущ неод ед ср им ,46229,jabloko,7
2215,49.03,72.65, раненый , прл ед муж им ,115589,ranenyj,7
2219,48.97,72.67, депутат , сущ одуш ед муж им ,24783,deputat,7
2222,48.91,72.68, заснуть , гл сов непер инф ,60327,zasnut',7
2224,48.91,72.69, нигде , нар обст места ,202649,nigde,5
2229,48.79,72.72, яйцо , сущ неод ед ср им ,46253,jajtso,6
2237,48.54,72.76, дрова , сущ неод мн им ,1586831,drova,5
2238,48.54,72.76, звание , сущ неод ед ср им ,39179,zvanie,6
2242,48.48,72.78, удобный , прл ед муж им ,56919,udobnyj,7
2243,48.42,72.79, бег , сущ неод ед муж им ,22989,beg,3
2245,48.36,72.8, тетка , сущ одуш ед жен им ,20007,tetka,5
2247,48.3,72.8, высоко , нар опред кач ,199603,vysoko,6
2248,48.23,72.81, мягко , нар опред кач ,201439,mjagko,6
2251,48.23,72.82, коньяк , сущ неод ед муж им ,26997,kon'jak,7
2252,48.17,72.83, контакт , сущ неод ед муж им ,26913,kontakt,7
2253,48.17,72.83, деталь , сущ неод ед жен им ,4913,detal',6
2256,48.17,72.85, ползти , гл несов непер инф ,63341,polzti,6
2259,48.11,72.86, шеф , сущ одуш ед муж им ,35559,shef,4
2260,48.11,72.87, жук , сущ одуш ед муж им ,25359,zhuk,4
2261,48.05,72.87, новость , сущ неод ед жен им ,12077,novost',7
2267,47.93,72.9, гений , сущ ед муж им ,128297,genij,5
2269,47.74,72.91, публика , сущ неод ед жен им ,16179,publika,7
2270,47.74,72.92, декабрь , сущ неод ед муж им ,129007,dekabr',7
2271,47.68,72.92, свадьба , сущ неод ед жен им ,17559,svad'ba,7
2272,47.68,72.93, колхоз , сущ неод ед муж им ,26715,kolhoz,6
2273,47.62,72.93, немало , нар опред степ ,202264,nemalo,6
2274,47.62,72.93, городок , сущ неод ед муж им ,36145,gorodok,7
2275,47.62,72.94, лук , сущ неод ед муж им ,27735,luk,3
2278,47.56,72.95, бандит , сущ одуш ед муж им ,22899,bandit,6
2285,47.44,72.99, ноябрь , сущ неод ед муж им ,134792,nojabr',7
2286,47.38,72.99, пенсия , сущ неод ед жен им ,154338,pensija,7
2287,47.38,73.0, пакет , сущ неод ед муж им ,29607,paket,5
2291,47.25,73.02, сэр , сущ одуш ед муж им ,33597,ser,3
2292,47.25,73.02, заяц , сущ одуш ед муж им ,1209203,zajats,6
2293,47.19,73.02, пилить , гл несов пер/не инф ,84847,pilit',6
2296,47.19,73.04, танец , сущ неод ед муж им ,141253,tanets,6
2298,47.13,73.05, воин , сущ одуш ед муж им ,23889,voin,4
2299,47.13,73.05, бомба , сущ неод ед жен им ,2305,bomba,5
2301,47.13,73.06, князь , сущ одуш ед муж им ,1210346,knjaz',6
2304,46.95,73.08, комитет , сущ неод ед муж им ,26775,komitet,7
2306,46.95,73.09, стрелок , сущ одуш ед муж им ,37013,strelok,7
2307,46.89,73.09, итог , сущ неод ед муж им ,26049,itog,4
2310,46.77,73.1, склон , сущ неод ед муж им ,32733,sklon,5
2312,46.77,73.11, плотный , прл ед муж им ,53689,plotnyj,7
